Time,Current density,Voltage,Voltage amplitude
0.224,-4.67E-05,1200,24
0.2252,-4.64E-05,1200,24
0.2264,-4.60E-05,1200,24
0.2276,-4.55E-05,1200,24
0.2288,-4.50E-05,1200,24
0.23,-4.45E-05,1200,24
0.2312,-4.39E-05,1200,24
0.2324,-4.33E-05,1200,24
0.2336,-4.27E-05,1200,24
0.2348,-4.21E-05,1200,24
0.236,-4.15E-05,1200,24
0.2372,-4.09E-05,1200,24
0.2384,-4.02E-05,1200,24
0.2396,-3.96E-05,1200,24
0.2408,-3.90E-05,1200,24
0.242,-3.84E-05,1200,24
0.2432,-3.78E-05,1200,24
0.2444,-3.72E-05,1200,24
0.2456,-3.67E-05,1200,24
0.2468,-3.61E-05,1200,24
0.248,-3.56E-05,1200,24
0.2492,-3.50E-05,1200,24
0.2504,-3.45E-05,1200,24
0.2516,-3.40E-05,1200,24
0.2528,-3.35E-05,1200,24
0.254,-3.30E-05,1200,24
0.2552,-3.25E-05,1200,24
0.2564,-3.21E-05,1200,24
0.2576,-3.16E-05,1200,24
0.2588,-3.12E-05,1200,24
0.26,-3.08E-05,1200,24
0.2612,-3.04E-05,1200,24
0.2624,-3.00E-05,1200,24
0.2636,-2.96E-05,1200,24
0.2648,-2.92E-05,1200,24
0.266,-2.89E-05,1200,24
0.2672,-2.85E-05,1200,24
0.2684,-2.82E-05,1200,24
0.2696,-2.78E-05,1200,24
0.2708,-2.75E-05,1200,24
0.272,-2.72E-05,1200,24
0.2732,-2.69E-05,1200,24
0.2744,-2.66E-05,1200,24
0.2756,-2.63E-05,1200,24
0.2768,-2.60E-05,1200,24
0.278,-2.58E-05,1200,24
0.2792,-2.55E-05,1200,24
0.2804,-2.52E-05,1200,24
0.2816,-2.50E-05,1200,24
0.2828,-2.47E-05,1200,24
0.284,-2.45E-05,1200,24
0.2852,-2.42E-05,1200,24
0.2864,-2.40E-05,1200,24
0.2876,-2.38E-05,1200,24
0.2888,-2.36E-05,1200,24
0.29,-2.33E-05,1200,24
0.2912,-2.31E-05,1200,24
0.2924,-2.29E-05,1200,24
0.2936,-2.27E-05,1200,24
0.2948,-2.25E-05,1200,24
0.296,-2.23E-05,1200,24
0.2972,-2.21E-05,1200,24
0.2984,-2.20E-05,1200,24
0.2996,-2.18E-05,1200,24
0.3008,-2.16E-05,1200,24
0.302,-2.14E-05,1200,24
0.3032,-2.12E-05,1200,24
0.3044,-2.11E-05,1200,24
0.3056,-2.09E-05,1200,24
0.3068,-2.07E-05,1200,24
0.308,-2.06E-05,1200,24
0.3092,-2.04E-05,1200,24
0.3104,-2.03E-05,1200,24
0.3116,-2.01E-05,1200,24
0.3128,-2.00E-05,1200,24
0.314,-1.98E-05,1200,24
0.3152,-1.97E-05,1200,24
0.3164,-1.95E-05,1200,24
0.3176,-1.94E-05,1200,24
0.3188,-1.92E-05,1200,24
0.32,-1.91E-05,1200,24
0.3212,-1.90E-05,1200,24
0.3224,-1.88E-05,1200,24
0.3236,-1.87E-05,1200,24
0.3248,-1.86E-05,1200,24
0.326,-1.85E-05,1200,24
0.3272,-1.83E-05,1200,24
0.3284,-1.82E-05,1200,24
0.3296,-1.81E-05,1200,24
0.3308,-1.80E-05,1200,24
0.332,-1.79E-05,1200,24
0.3332,-1.77E-05,1200,24
0.3344,-1.76E-05,1200,24
0.3356,-1.75E-05,1200,24
0.3368,-1.74E-05,1200,24
0.338,-1.73E-05,1200,24
0.3392,-1.72E-05,1200,24
0.3404,-1.71E-05,1200,24
0.3416,-1.70E-05,1200,24
0.3428,-1.69E-05,1200,24
0.344,-1.68E-05,1200,24
0.3452,-1.67E-05,1200,24
0.3464,-1.66E-05,1200,24
0.3476,-1.65E-05,1200,24
0.3488,-1.64E-05,1200,24
0.35,-1.63E-05,1200,24
0.3512,-1.62E-05,1200,24
0.3524,-1.61E-05,1200,24
0.3536,-1.60E-05,1200,24
0.3548,-1.59E-05,1200,24
0.356,-1.58E-05,1200,24
0.3572,-1.57E-05,1200,24
0.3584,-1.56E-05,1200,24
0.3596,-1.56E-05,1200,24
0.3608,-1.55E-05,1200,24
0.362,-1.54E-05,1200,24
0.3632,-1.53E-05,1200,24
0.3644,-1.52E-05,1200,24
0.3656,-1.51E-05,1200,24
0.3668,-1.51E-05,1200,24
0.368,-1.50E-05,1200,24
0.3692,-1.49E-05,1200,24
0.3704,-1.48E-05,1200,24
0.3716,-1.47E-05,1200,24
0.3728,-1.47E-05,1200,24
0.374,-1.46E-05,1200,24
0.3752,-1.45E-05,1200,24
0.3764,-1.45E-05,1200,24
0.3776,-1.44E-05,1200,24
0.3788,-1.43E-05,1200,24
0.38,-1.42E-05,1200,24
0.3812,-1.42E-05,1200,24
0.3824,-1.41E-05,1200,24
0.3836,-1.40E-05,1200,24
0.3848,-1.40E-05,1200,24
0.386,-1.39E-05,1200,24
0.3872,-1.38E-05,1200,24
0.3884,-1.38E-05,1200,24
0.3896,-1.37E-05,1200,24
0.3908,-1.36E-05,1200,24
0.392,-1.36E-05,1200,24
0.3932,-1.35E-05,1200,24
0.3944,-1.34E-05,1200,24
0.3956,-1.34E-05,1200,24
0.3968,-1.33E-05,1200,24
0.398,-1.33E-05,1200,24
0.3992,-1.32E-05,1200,24
0.4004,-1.31E-05,1200,24
0.4016,-1.31E-05,1200,24
0.4028,-1.30E-05,1200,24
0.404,-1.30E-05,1200,24
0.4052,-1.29E-05,1200,24
0.4064,-1.29E-05,1200,24
0.4076,-1.28E-05,1200,24
0.4088,-1.28E-05,1200,24
0.41,-1.27E-05,1200,24
0.4112,-1.26E-05,1200,24
0.4124,-1.26E-05,1200,24
0.4136,-1.25E-05,1200,24
0.4148,-1.25E-05,1200,24
0.416,-1.24E-05,1200,24
0.4172,-1.24E-05,1200,24
0.4184,-1.23E-05,1200,24
0.4196,-1.23E-05,1200,24
0.4208,-1.22E-05,1200,24
0.422,-1.22E-05,1200,24
0.4232,-1.21E-05,1200,24
0.4244,-1.21E-05,1200,24
0.4256,-1.20E-05,1200,24
0.4268,-1.20E-05,1200,24
0.428,-1.19E-05,1200,24
0.4292,-1.19E-05,1200,24
0.4304,-1.19E-05,1200,24
0.4316,-1.18E-05,1200,24
0.4328,-1.18E-05,1200,24
0.434,-1.17E-05,1200,24
0.4352,-1.17E-05,1200,24
0.4364,-1.16E-05,1200,24
0.4376,-1.16E-05,1200,24
0.4388,-1.15E-05,1200,24
0.44,-1.15E-05,1200,24
0.4412,-1.15E-05,1200,24
0.4424,-1.14E-05,1200,24
0.4436,-1.14E-05,1200,24
0.4448,-1.13E-05,1200,24
0.446,-1.13E-05,1200,24
0.4472,-1.12E-05,1200,24
0.4484,-1.12E-05,1200,24
0.4496,-1.12E-05,1200,24
0.4508,-1.11E-05,1200,24
0.452,-1.11E-05,1200,24
0.4532,-1.10E-05,1200,24
0.4544,-1.10E-05,1200,24
0.4556,-1.10E-05,1200,24
0.4568,-1.09E-05,1200,24
0.458,-1.09E-05,1200,24
0.4592,-1.09E-05,1200,24
0.4604,-1.08E-05,1200,24
0.4616,-1.08E-05,1200,24
0.4628,-1.07E-05,1200,24
0.464,-1.07E-05,1200,24
0.4652,-1.07E-05,1200,24
0.4664,-1.06E-05,1200,24
0.4676,-1.06E-05,1200,24
0.4688,-1.06E-05,1200,24
0.47,-1.05E-05,1200,24
0.4712,-1.05E-05,1200,24
0.4724,-1.05E-05,1200,24
0.4736,-1.04E-05,1200,24
0.4748,-1.04E-05,1200,24
0.476,-1.04E-05,1200,24
0.4772,-1.03E-05,1200,24
0.4784,-1.03E-05,1200,24
0.4796,-1.02E-05,1200,24
0.4808,-1.02E-05,1200,24
0.482,-1.02E-05,1200,24
0.4832,-1.02E-05,1200,24
0.4844,-1.01E-05,1200,24
0.4856,-1.01E-05,1200,24
0.4868,-1.01E-05,1200,24
0.488,-1.00E-05,1200,24
0.4892,-9.99E-06,1200,24
0.4904,-9.96E-06,1200,24
0.4916,-9.93E-06,1200,24
0.4928,-9.90E-06,1200,24
0.494,-9.87E-06,1200,24
0.4952,-9.84E-06,1200,24
0.4964,-9.81E-06,1200,24
0.4976,-9.78E-06,1200,24
0.4988,-9.75E-06,1200,24
0.5,-9.72E-06,1200,24
0.5012,-9.69E-06,1200,24
0.5024,-9.66E-06,1200,24
0.5036,-9.63E-06,1200,24
0.5048,-9.60E-06,1200,24
0.506,-9.57E-06,1200,24
0.5072,-9.54E-06,1200,24
0.5084,-9.52E-06,1200,24
0.5096,-9.49E-06,1200,24
0.5108,-9.46E-06,1200,24
0.512,-9.43E-06,1200,24
0.5132,-9.40E-06,1200,24
0.5144,-9.38E-06,1200,24
0.5156,-9.35E-06,1200,24
0.5168,-9.32E-06,1200,24
0.518,-9.30E-06,1200,24
0.5192,-9.27E-06,1200,24
0.5204,-9.24E-06,1200,24
0.5216,-9.22E-06,1200,24
0.5228,-9.19E-06,1200,24
0.524,-9.16E-06,1200,24
0.5252,-9.14E-06,1200,24
0.5264,-9.11E-06,1200,24
0.5276,-9.09E-06,1200,24
0.5288,-9.06E-06,1200,24
0.53,-9.04E-06,1200,24
0.5312,-9.01E-06,1200,24
0.5324,-8.99E-06,1200,24
0.5336,-8.96E-06,1200,24
0.5348,-8.94E-06,1200,24
0.536,-8.91E-06,1200,24
0.5372,-8.89E-06,1200,24
0.5384,-8.86E-06,1200,24
0.5396,-8.84E-06,1200,24
0.5408,-8.82E-06,1200,24
0.542,-8.79E-06,1200,24
0.5432,-8.77E-06,1200,24
0.5444,-8.74E-06,1200,24
0.5456,-8.72E-06,1200,24
0.5468,-8.70E-06,1200,24
0.548,-8.67E-06,1200,24
0.5492,-8.65E-06,1200,24
0.5504,-8.63E-06,1200,24
0.5516,-8.61E-06,1200,24
0.5528,-8.58E-06,1200,24
0.554,-8.56E-06,1200,24
0.5552,-8.54E-06,1200,24
0.5564,-8.52E-06,1200,24
0.5576,-8.49E-06,1200,24
0.5588,-8.47E-06,1200,24
0.56,-8.45E-06,1200,24
0.5612,-8.43E-06,1200,24
0.5624,-8.41E-06,1200,24
0.5636,-8.38E-06,1200,24
0.5648,-8.36E-06,1200,24
0.566,-8.34E-06,1200,24
0.5672,-8.32E-06,1200,24
0.5684,-8.30E-06,1200,24
0.5696,-8.28E-06,1200,24
0.5708,-8.26E-06,1200,24
0.572,-8.24E-06,1200,24
0.5732,-8.22E-06,1200,24
0.5744,-8.20E-06,1200,24
0.5756,-8.17E-06,1200,24
0.5768,-8.15E-06,1200,24
0.578,-8.13E-06,1200,24
0.5792,-8.11E-06,1200,24
0.5804,-8.09E-06,1200,24
0.5816,-8.07E-06,1200,24
0.5828,-8.05E-06,1200,24
0.584,-8.03E-06,1200,24
0.5852,-8.02E-06,1200,24
0.5864,-8.00E-06,1200,24
0.5876,-7.98E-06,1200,24
0.5888,-7.96E-06,1200,24
0.59,-7.94E-06,1200,24
0.5912,-7.92E-06,1200,24
0.5924,-7.90E-06,1200,24
0.5936,-7.88E-06,1200,24
0.5948,-7.86E-06,1200,24
0.596,-7.84E-06,1200,24
0.5972,-7.83E-06,1200,24
0.5984,-7.81E-06,1200,24
0.5996,-7.79E-06,1200,24
0.6008,-7.77E-06,1200,24
0.602,-7.75E-06,1200,24
0.6032,-7.74E-06,1200,24
0.6044,-7.72E-06,1200,24
0.6056,-7.70E-06,1200,24
0.6068,-7.68E-06,1200,24
0.608,-7.67E-06,1200,24
0.6092,-7.65E-06,1200,24
0.6104,-7.63E-06,1200,24
0.6116,-7.62E-06,1200,24
0.6128,-7.60E-06,1200,24
0.614,-7.59E-06,1200,24
0.6152,-7.57E-06,1200,24
0.6164,-7.56E-06,1200,24
0.6176,-7.55E-06,1200,24
0.6188,-7.53E-06,1200,24
0.62,-7.52E-06,1200,24
0.6212,-7.51E-06,1200,24
0.6224,-7.50E-06,1200,24
0.6236,-7.49E-06,1200,24
0.6248,-7.49E-06,1200,24
0.626,-7.48E-06,1200,24
0.6272,-7.48E-06,1200,24
0.6284,-7.48E-06,1199.9999,24
0.6296,-7.48E-06,1199.9999,24
0.6308,-7.49E-06,1199.9999,24
0.632,-7.51E-06,1199.9999,24
0.6332,-7.52E-06,1199.9999,24
0.6344,-7.55E-06,1199.9999,24
0.6356,-7.59E-06,1199.9999,24
0.6368,-7.63E-06,1199.9998,24
0.638,-7.69E-06,1199.9998,24
0.6392,-7.76E-06,1199.9998,24
0.6404,-7.85E-06,1199.9997,24
0.6416,-7.97E-06,1199.9997,24
0.6428,-8.11E-06,1199.9996,24
0.644,-8.29E-06,1199.9995,24
0.6452,-8.52E-06,1199.9995,24
0.6464,-8.79E-06,1199.9994,24
0.6476,-9.14E-06,1199.9992,24
0.6488,-9.56E-06,1199.9991,24
0.65,-1.01E-05,1199.9989,24
0.6512,-1.07E-05,1199.9986,24
0.6524,-1.16E-05,1199.9983,24
0.6536,-1.26E-05,1199.9979,24
0.6548,-1.39E-05,1199.9975,24
0.656,-1.55E-05,1199.9969,24
0.6572,-1.75E-05,1199.9962,24
0.6584,-2.00E-05,1199.9953,24
0.6596,-2.32E-05,1199.9942,24
0.6608,-2.73E-05,1199.9929,24
0.662,-3.25E-05,1199.9912,24
0.6632,-3.90E-05,1199.989,24
0.6644,-4.74E-05,1199.9862,24
0.6656,-5.82E-05,1199.9827,24
0.6668,-7.21E-05,1199.9783,24
0.668,-9.00E-05,1199.9726,24
0.6692,-1.13E-04,1199.9653,24
0.6704,-1.43E-04,1199.956,24
0.6716,-1.83E-04,1199.9439,24
0.6728,-2.34E-04,1199.9281,24
0.674,-3.03E-04,1199.9077,24
0.6752,-3.92E-04,1199.8809,24
0.6764,-5.12E-04,1199.8458,24
0.6776,-6.71E-04,1199.7995,24
0.6788,-8.84E-04,1199.7381,24
0.68,-0.00117,1199.6565,24
0.6812,-0.00156,1199.5473,24
0.6824,-0.00208,1199.4008,24
0.6836,-0.00279,1199.203,24
0.6848,-0.00377,1198.935,24
0.686,-0.0051,1198.5701,24
0.6872,-0.00694,1198.0713,24
0.6884,-0.00945,1197.3865,24
0.6896,-0.0129,1196.4438,24
0.6908,-0.01761,1195.1428,24
0.692,-0.02398,1193.3463,24
0.6932,-0.03247,1190.8686,24
0.6944,-0.04356,1187.4654,24
0.6956,-0.05762,1182.8276,24
0.6968,-0.07475,1176.5866,24
0.698,-0.09459,1168.3389,24
0.6992,-0.1161,1157.6987,24
0.7004,-0.13761,1144.3709,24
0.7016,-0.1573,1128.226,24
0.7028,-0.17383,1109.341,24
0.704,-0.18689,1087.9854,24
0.7052,-0.19713,1064.5562,24
0.7064,-0.20576,1039.4949,24
0.7076,-0.21409,1013.2175,24
0.7088,-0.22328,986.07406,24
0.71,-0.23425,958.33644,24
0.7112,-0.24767,930.20339,24
0.7124,-0.26404,901.81389,24
0.7136,-0.28373,873.26179,24
0.7148,-0.3069,844.60868,24
0.716,-0.3336,815.89406,24
0.7172,-0.36359,787.1427,24
0.7184,-0.39638,758.36983,24
0.7196,-0.43118,729.58463,24
0.7208,-0.46687,700.79251,24
0.722,-0.50217,671.9966,24
0.7232,-0.53581,643.19866,24
0.7244,-0.56682,614.39967,24
0.7256,-0.59473,585.60015,24
0.7268,-0.61959,556.80037,24
0.728,-0.64174,528.00047,24
0.7292,-0.66157,499.20051,24
0.7304,-0.67939,470.40052,24
0.7316,-0.6954,441.60053,24
0.7328,-0.70974,412.80053,24
0.734,-0.72246,384.00053,24
0.7352,-0.73358,355.20053,24
0.7364,-0.7431,326.40053,24
0.7376,-0.75102,297.60053,24
0.7388,-0.75731,268.80053,24
0.74,-0.76201,240.00053,24
0.7412,-0.76512,211.20053,24
0.7424,-0.76674,182.40054,24
0.7436,-0.76693,153.60054,24
0.7448,-0.76582,124.80054,24
0.746,-0.76356,96.00054,24
0.7472,-0.76029,67.20054,24
0.7484,-0.75618,38.40054,24
0.7496,-0.75139,9.60054,24
0.7508,-0.46462,5.37E-04,24
0.752,-0.38911,5.37E-04,24
0.7532,-0.35011,5.37E-04,24
0.7544,-0.31743,5.37E-04,24
0.7556,-0.28808,5.37E-04,24
0.7568,-0.26155,5.37E-04,24
0.758,-0.23756,5.37E-04,24
0.7592,-0.21591,5.37E-04,24
0.7604,-0.19637,5.37E-04,24
0.7616,-0.17875,5.37E-04,24
0.7628,-0.16287,5.37E-04,24
0.764,-0.14856,5.37E-04,24
0.7652,-0.13566,5.37E-04,24
0.7664,-0.12403,5.37E-04,24
0.7676,-0.11353,5.37E-04,24
0.7688,-0.10406,5.37E-04,24
0.77,-0.09549,5.37E-04,24
0.7712,-0.08774,5.37E-04,24
0.7724,-0.08072,5.37E-04,24
0.7736,-0.07435,5.37E-04,24
0.7748,-0.06857,5.37E-04,24
0.776,-0.06331,5.37E-04,24
0.7772,-0.05852,5.37E-04,24
0.7784,-0.05415,5.37E-04,24
0.7796,-0.05016,5.37E-04,24
0.7808,-0.04652,5.37E-04,24
0.782,-0.04318,5.37E-04,24
0.7832,-0.04012,5.37E-04,24
0.7844,-0.03731,5.37E-04,24
0.7856,-0.03473,5.37E-04,24
0.7868,-0.03235,5.37E-04,24
0.788,-0.03017,5.37E-04,24
0.7892,-0.02815,5.37E-04,24
0.7904,-0.02628,5.37E-04,24
0.7916,-0.02456,5.37E-04,24
0.7928,-0.02296,5.37E-04,24
0.794,-0.02148,5.37E-04,24
0.7952,-0.02011,5.37E-04,24
0.7964,-0.01884,5.37E-04,24
0.7976,-0.01765,5.37E-04,24
0.7988,-0.01653,5.37E-04,24
0.8,-0.01547,5.37E-04,24
0.8012,-0.01445,5.37E-04,24
0.8024,-0.01344,5.37E-04,24
0.8036,-0.01242,5.37E-04,24
0.8048,-0.01135,5.37E-04,24
0.806,-0.0102,5.37E-04,24
0.8072,-0.00896,5.37E-04,24
0.8084,-0.00767,5.37E-04,24
0.8096,-0.00637,5.37E-04,24
0.8108,-0.00514,5.37E-04,24
0.812,-0.00404,5.37E-04,24
0.8132,-0.00311,5.37E-04,24
0.8144,-0.00233,5.37E-04,24
0.8156,-0.00176,5.37E-04,24
0.8168,-0.00133,5.37E-04,24
0.818,-0.00101,5.37E-04,24
0.8192,-7.65E-04,5.37E-04,24
0.8204,-5.82E-04,5.37E-04,24
0.8216,-4.43E-04,5.37E-04,24
0.8228,-3.38E-04,5.37E-04,24
0.824,-2.57E-04,5.37E-04,24
0.8252,-1.94E-04,5.37E-04,24
0.8264,-1.46E-04,5.37E-04,24
0.8276,-1.07E-04,5.37E-04,24
0.8288,-7.71E-05,5.37E-04,24
0.83,-5.28E-05,5.37E-04,24
0.8312,-3.33E-05,5.37E-04,24
0.8324,-1.74E-05,5.37E-04,24
0.8336,-4.47E-06,5.37E-04,24
0.8348,6.17E-06,5.37E-04,24
0.836,1.50E-05,5.37E-04,24
0.8372,2.22E-05,5.37E-04,24
0.8384,2.83E-05,5.37E-04,24
0.8396,3.33E-05,5.37E-04,24
0.8408,3.74E-05,5.37E-04,24
0.842,4.09E-05,5.37E-04,24
0.8432,4.37E-05,5.37E-04,24
0.8444,4.60E-05,5.37E-04,24
0.8456,4.79E-05,5.37E-04,24
0.8468,4.93E-05,5.37E-04,24
0.848,5.04E-05,5.37E-04,24
0.8492,5.13E-05,5.37E-04,24
0.8504,5.19E-05,5.37E-04,24
0.8516,5.22E-05,5.37E-04,24
0.8528,5.24E-05,5.37E-04,24
0.854,5.24E-05,5.37E-04,24
0.8552,5.22E-05,5.37E-04,24
0.8564,5.20E-05,5.37E-04,24
0.8576,5.16E-05,5.37E-04,24
0.8588,5.11E-05,5.37E-04,24
0.86,5.06E-05,5.37E-04,24
0.8612,4.99E-05,5.37E-04,24
0.8624,4.93E-05,5.37E-04,24
0.8636,4.85E-05,5.37E-04,24
0.8648,4.78E-05,5.37E-04,24
0.866,4.70E-05,5.37E-04,24
0.8672,4.62E-05,5.37E-04,24
0.8684,4.53E-05,5.37E-04,24
0.8696,4.45E-05,5.37E-04,24
0.8708,4.37E-05,5.37E-04,24
0.872,4.28E-05,5.37E-04,24
0.8732,4.19E-05,5.37E-04,24
0.8744,4.11E-05,5.37E-04,24
0.8756,4.03E-05,5.37E-04,24
0.8768,3.94E-05,5.37E-04,24
0.878,3.86E-05,5.37E-04,24
0.8792,3.78E-05,5.37E-04,24
0.8804,3.70E-05,5.37E-04,24
0.8816,3.62E-05,5.37E-04,24
0.8828,3.55E-05,5.37E-04,24
0.884,3.47E-05,5.37E-04,24
0.8852,3.40E-05,5.37E-04,24
0.8864,3.33E-05,5.37E-04,24
0.8876,3.26E-05,5.37E-04,24
0.8888,3.19E-05,5.37E-04,24
0.89,3.13E-05,5.37E-04,24
0.8912,3.06E-05,5.37E-04,24
0.8924,3.00E-05,5.37E-04,24
0.8936,2.94E-05,5.37E-04,24
0.8948,2.88E-05,5.37E-04,24
0.896,2.83E-05,5.37E-04,24
0.8972,2.77E-05,5.37E-04,24
0.8984,2.72E-05,5.37E-04,24
0.8996,2.67E-05,5.37E-04,24
0.9008,2.62E-05,5.37E-04,24
0.902,2.57E-05,5.37E-04,24
0.9032,2.52E-05,5.37E-04,24
0.9044,2.48E-05,5.37E-04,24
0.9056,2.43E-05,5.37E-04,24
0.9068,2.39E-05,5.37E-04,24
0.908,2.35E-05,5.37E-04,24
0.9092,2.31E-05,5.37E-04,24
0.9104,2.27E-05,5.37E-04,24
0.9116,2.23E-05,5.37E-04,24
0.9128,2.20E-05,5.37E-04,24
0.914,2.16E-05,5.37E-04,24
0.9152,2.13E-05,5.37E-04,24
0.9164,2.10E-05,5.37E-04,24
0.9176,2.06E-05,5.37E-04,24
0.9188,2.03E-05,5.37E-04,24
0.92,2.00E-05,5.37E-04,24
0.9212,1.97E-05,5.37E-04,24
0.9224,1.95E-05,5.37E-04,24
0.9236,1.92E-05,5.37E-04,24
0.9248,1.89E-05,5.37E-04,24
0.926,1.87E-05,5.37E-04,24
0.9272,1.84E-05,5.37E-04,24
0.9284,1.82E-05,5.37E-04,24
